date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,total_rooms,log_price,SquareRoot_price,BoxCox_Price,city_encoded,street_hashed,hashed_street
2014-05-10 00:00:00,549900.0,5.0,2.75,0.20425208807896736,0.005939939268615287,1.0,0,0,5,1600,1460,1979,0,10834 31st Ave SW,Seattle,WA 98146,USA,7.75,13.217491722495906,741.5524256584965,9.370519343790457,35,1751783159754622512,ede188da91bf61b4f7ff5ab73d41e223
2014-05-10 00:00:00,320000.0,3.0,2.5,0.13363705391040243,0.005897091972652247,2.0,0,0,3,2130,0,2003,0,Cedar to Green River Trail,Maple Valley,WA 98038,USA,5.5,12.676076274775909,565.685424949238,8.88376306359183,21,88604517236678042,e0559c2b6a189d013d2f0d120c8c3926
2014-05-10 00:00:00,875000.0,4.0,2.0,0.16324981017463933,0.0049945043685612625,1.0,0,0,3,1400,1120,1921,2007,6521 Fremont Ave N,Seattle,WA 98103,USA,6.0,13.681979165339751,935.4143466934853,9.10883696738569,35,-6542415985541863532,87ff87f3f7cc79292f8145755dde3521
2014-05-10 00:00:00,265000.0,4.0,1.0,0.11921032649962035,0.008285362991113845,1.0,0,0,3,1080,860,1962,2003,9908 S 210th Pl,Kent,WA 98031,USA,5.0,12.487485104968359,514.78150704935,8.75930344160338,18,-884178403453794281,fea034403dfc88c8c8abb5dbf0a7fc0c
2014-05-10 00:00:00,394950.0,3.0,2.5,0.07441154138192863,0.0005700553288995698,3.0,0,0,3,1270,80,2006,0,5940 California Ave SW,Seattle,WA 98136,USA,5.5,12.886514453592564,628.4504753757451,8.280445029418182,35,-865023863116159699,f0b4df8230c40516003d90cb99dab2df
2014-05-11 00:00:00,842500.0,4.0,2.5,0.13591495823842065,0.00434061737364705,2.5,0,0,4,2160,0,1902,0,906 17th Ave,Seattle,WA 98122,USA,6.5,13.644128941208654,917.8779875342909,8.902431260039057,35,-8593572889389880566,267058118916a45d124327259c81a13c
2014-05-11 00:00:00,368000.0,3.0,2.5,0.07593014426727412,0.0006632016244713947,2.0,0,0,3,1010,360,2007,0,5411 Fauntleroy Way SW,Seattle,WA 98136,USA,5.5,12.815838217151068,606.6300355241241,8.299740317840254,35,4453065235508243856,51df0cb9ac44b7b8b696e23881a80617
2014-05-12 00:00:00,1225000.0,4.0,4.5,0.38344722854973423,0.0943497457106131,1.0,0,0,3,3890,1530,2001,0,25005 NE Patterson Way,Redmond,WA 98053,USA,8.5,14.018451401960965,1106.7971810589327,10.152227367278567,31,4566044496791397041,886664e629e648f79482dc55cd5c3ab7
2014-05-12 00:00:00,885000.0,4.0,2.5,0.1867881548974943,0.004063041412843011,2.0,0,0,3,2830,0,1995,0,3503 NE 43rd St,Seattle,WA 98105,USA,6.5,13.693342923990066,940.7443861113389,9.264975098896388,35,1111458158194252809,3c2fea28d429680d1903aad6a1600b88
2014-05-12 00:00:00,453246.0,3.0,2.5,0.12452543659832954,0.001535982413979396,2.0,0,0,3,1390,620,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,5.5,13.024190303426474,673.2354714362576,8.806469082838042,16,-4542397381469781739,2295bdc9b551f3dc71b66f9294f7b033
2014-05-12 00:00:00,927000.0,4.0,2.75,0.22247532270311315,0.010667113768885413,2.0,0,0,3,3300,0,1953,0,9155 NE 21st Pl,Clyde Hill,WA 98004,USA,6.75,13.739708844547993,962.8083921528728,9.47280562591822,8,543467882441462255,489cc4ac0344f38b1d7065d2b0ffb806
2014-05-12 00:00:00,490000.0,2.0,2.5,0.06529992406985574,0.0007013916056558432,2.0,0,0,3,870,360,2004,2003,106 24th Ave E,Seattle,WA 98112,USA,4.5,13.102160670086809,700.0,8.158552674803888,35,4709934680692322392,50642b2bec857b3aa16d60ee0711d0fd
2014-05-12 00:00:00,341000.0,3.0,1.5,0.10250569476082005,0.006036811416009986,1.5,0,0,4,1720,0,1952,0,17050 14th Avenue Northeast,Shoreline,WA 98155,USA,4.5,12.739637756265655,583.9520528262573,8.599615705270056,36,-3169911567110410683,4fea7d41de5674f850e8b53a0aaf70d1
2014-05-12 00:00:00,235000.0,1.0,1.0,0.033409263477600606,0.001688742338717189,1.0,0,0,5,810,0,1941,0,9413 34th Ave SW,Seattle,WA 98126,USA,2.0,12.367340793126296,484.7679857416329,7.616799621556773,35,7977288999755714120,05201d8895d091246e5a7568a64b73d4
2014-05-12 00:00:00,1200000.0,3.0,1.75,0.0903568716780562,0.006930084390543788,1.5,1,4,4,1560,0,1928,0,3603 W Mercer Way,Mercer Island,WA 98040,USA,4.75,13.997832114758229,1095.4451150103323,8.470608188624986,23,-8310577181919894381,0c2ce2187fa8e6cb6cada6612b101169
2014-05-12 00:00:00,560000.0,3.0,2.0,0.1662870159453303,0.2013254717859871,1.0,0,0,3,2560,0,1986,0,19211 SE 342nd St,Auburn,WA 98092,USA,5.0,13.235692062711331,748.3314773547883,9.129991315011399,1,-607014486762045541,773fc590f3874d2b247ebd32e4f7b472
2014-05-12 00:00:00,900000.0,4.0,3.25,0.3287775246772969,0.03518508168930122,2.0,0,0,3,3420,1280,1978,0,3709 131st Ave NE,Bellevue,WA 98005,USA,7.25,13.710150042306449,948.6832980505138,9.955752418603451,3,-5376734761104130428,9622945f0be1dbfc5c88699717fead8d
2014-05-12 00:00:00,255000.0,2.0,1.0,0.06454062262718299,0.0017343840235473837,1.0,0,0,3,770,450,1910,2006,3017 SW Hinds St,Seattle,WA 98126,USA,3.0,12.449018824140563,504.9752469181039,8.147884013432137,35,2819862044964850805,ff55fa42d7bd56ed6e1b3821a79aed2c
2014-05-12 00:00:00,1575000.0,5.0,2.75,0.24905087319665908,0.018174705191974515,1.0,0,0,4,2360,1290,1975,0,1216 86th Ave NE,Bellevue,WA 98004,USA,7.75,14.269765830241871,1254.9900398011134,9.609814609532297,3,-5318063167826215767,fd5299ef52dc7d052b36b01ac44b16b5
2014-05-12 00:00:00,876650.0,3.0,3.25,0.1366742596810934,0.01105646528437564,1.5,0,0,5,1650,520,1928,1970,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA,6.25,13.683863103898274,936.2958934012261,8.908598576985582,23,-8466528336401487133,72467e65f08f8266837f46e7012d1f2a
2014-05-12 00:00:00,540000.0,4.0,2.25,0.16476841305998483,0.21201587212876544,1.0,0,0,3,1450,1090,1990,2009,31907 NE 139th St,Duvall,WA 98019,USA,6.25,13.199324418540456,734.8469228349534,9.119454216531242,11,-6794170561371993441,3ee4d2825e9b53fa2153a26f45f4a55d
2014-05-12 00:00:00,350000.0,2.0,1.0,0.041002277904328026,0.0035973099349838854,1.5,0,0,4,910,0,1906,1990,4430 Letitia Ave S,Seattle,WA 98118,USA,3.0,12.765688433465597,591.6079783099616,7.766914860247707,35,-8402758615739621356,c3994168ed5d1823b12da12b4714cb9b
2014-05-12 00:00:00,750000.0,4.0,2.5,0.19817767653758542,0.003997839005942734,2.0,0,0,3,2890,90,2000,0,16512 SE 64th Pl,Bellevue,WA 98006,USA,6.5,13.527828485512494,866.0254037844386,9.334701322809845,3,-6878975489419092297,98642c2a13c994597be3dae30381441e
2014-05-12 00:00:00,582000.0,4.0,1.75,0.13287775246772968,0.003737029378341623,1.0,0,1,3,1190,930,1951,1994,9214 Cyrus Ave NW,Seattle,WA 98117,USA,5.75,13.274225726713574,762.889244910426,8.877484064787478,35,-5048376199084607229,53c110df68a259f5d0b7ecf1a9ff51cb
2014-05-12 00:00:00,1315000.0,4.0,3.5,0.23462414578587698,0.003128784068257605,2.0,0,0,3,2560,900,2004,2003,2346 N 59th St,Seattle,WA 98103,USA,7.5,14.089347223594002,1146.7344941179715,9.537091492196474,35,2724908714229683520,25d7ca168690e53eb2b15648a4f7545a
2014-05-12 00:00:00,372500.0,5.0,3.0,0.16021260440394836,0.00880418785744891,1.0,0,0,3,1300,1180,2004,2003,5537 S 119th St,Seattle,WA 98178,USA,8.0,12.827992316801751,610.3277807866851,9.087356974911616,35,-5898498533048919925,b6635215527dbde9864d459b36db9e84
2014-05-12 00:00:00,410000.0,3.0,2.25,0.13895216400911162,0.015167011307960283,2.0,0,0,3,2200,0,1987,2000,21709 SE 255th Pl,Maple Valley,WA 98038,USA,5.25,12.92391243868049,640.3124237432849,8.926937761507496,21,714623968839293021,e09e9bd59a1131dcb732ffe547ca6174
2014-05-12 00:00:00,360000.0,4.0,2.0,0.10326499620349278,0.0045287728907021365,1.0,0,0,5,1010,720,1943,0,7953 14th Ave SW,Seattle,WA 98106,USA,6.0,12.793859310432293,600.0,8.607290228299675,35,2462338198599588282,d7212d14e947925042255bbdc44ea345
2014-05-12 00:00:00,1015000.0,3.0,2.5,0.19362186788154898,0.03156634810633581,1.0,0,4,4,1800,1120,1954,1983,5220 SW Pritchard St,Seattle,WA 98116,USA,5.5,13.830399170458024,1007.4720839804942,9.307225256826692,35,786962518792816549,f3627510601ebd3293d1d7cbe3050c66
2014-05-12 00:00:00,225000.0,3.0,1.0,0.04707668944570995,0.006868607835466383,1.0,0,0,4,990,0,1966,0,16411 120th Ave SE,Renton,WA 98058,USA,4.0,12.323855681186558,474.3416490252569,7.875982645637362,32,4245863863805826407,79bcf7b042b6fadf45db028911ccd584
2014-05-12 00:00:00,647000.0,4.0,2.5,0.20273348519362186,0.005820712010283351,2.0,0,0,3,3040,0,1999,0,215 243rd Ave SE,Sammamish,WA 98074,USA,6.5,13.380101573483037,804.3631020876082,9.361650075760036,33,3154475381588275918,c8951c8bd83e0875c2387de5b06e1931
2014-05-12 00:00:00,950000.0,5.0,3.0,0.31586940015186027,0.24041804057452634,1.5,0,0,4,3200,1330,2003,0,20325 NE 198th St,Woodinville,WA 98077,USA,8.0,13.764217263576723,974.6794344808964,9.905140769182768,42,-7940637662491954319,7ef043a32ca056a7299639b6e178489f
2014-05-12 00:00:00,185000.0,3.0,1.5,0.07593014426727412,0.007295217869185342,1.0,0,0,4,1370,0,1961,2001,2420 Dogwood St SE,Auburn,WA 98092,USA,4.5,12.128111104060462,430.11626335213134,8.299740317840254,1,3294040087713483104,ea07a17392e7bcba5902e7488c3e1641
2014-05-12 00:00:00,335000.0,3.0,2.5,0.11921032649962035,0.003995044617075579,2.0,0,0,3,1940,0,2004,2003,17217 Woodside Dr SE,Renton,WA 98058,USA,5.5,12.721885810807203,578.7918451395112,8.75930344160338,32,-4295052405492206971,3163928cbdded52c40c18cb76b3222d7
2014-05-12 00:00:00,210000.0,3.0,2.5,0.05087319665907366,0.0018675832262150937,2.0,0,0,3,720,320,2004,2003,5145 S Roxbury St,Seattle,WA 98118,USA,5.5,12.254862809699606,458.257569495584,7.939920259664422,35,3771107563676414079,5db26ff4ac7624c9ba1294ac7a614bf7
2014-05-12 00:00:00,522000.0,4.0,2.25,0.10858010630220197,0.007437731701410234,1.0,0,0,4,1360,440,1980,0,11725 NE 102nd Pl,Kirkland,WA 98033,USA,6.25,13.165422866864775,722.4956747275377,8.65984609294527,19,4844122405865549863,269de31c28f40f03fd82016f463700e7
2014-05-12 00:00:00,770000.0,3.0,1.75,0.10250569476082005,0.004063041412843011,1.0,0,0,3,1720,0,1954,2014,1614 33rd Ave,Seattle,WA 98122,USA,4.75,13.554145793829866,877.4964387392122,8.599615705270056,35,1003109401849946049,5a8d78d524106a60a7a3fc4ea558cb7f
2014-05-12 00:00:00,499950.0,3.0,1.0,0.0463173880030372,0.005348460291734198,1.0,0,0,3,760,220,1941,1994,1733 NE 88th St,Seattle,WA 98115,USA,4.0,13.122263372403996,707.0714249635605,7.862822935058581,35,-2503299490323836001,0faa636b3e294576648fa431a08456d0
2014-05-12 00:00:00,751000.0,4.0,2.5,0.20804859529233105,0.005126772108273254,2.0,0,0,3,3110,0,2004,2003,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,6.5,13.529160930746272,866.6025617317318,9.39245075083408,31,2889409306672107027,5cae53a28f6e9f0fecbd83daf8a42e5a
2014-05-12 00:00:00,330000.0,5.0,3.0,0.1313591495823842,0.006591963337618063,1.0,0,0,3,1250,850,2013,1923,1047-1099 S 130th St,Burien,WA 98168,USA,8.0,12.706847933442663,574.4562646538029,8.864840096912891,6,-5795914170927048282,f74aa2f608b5c3968657c20a20ddcc12
2014-05-12 00:00:00,465000.0,3.0,1.5,0.12528473804100226,0.009985282885299653,1.0,0,0,4,1190,830,1956,0,11618 NE 65th St,Kirkland,WA 98033,USA,4.5,13.049792684569493,681.9090848492928,8.813077621645686,19,-4605024861735225795,90a85f9305ac1d8c71e80af096bc5156
2014-05-12 00:00:00,850000.0,4.0,1.75,0.15034168564920272,0.010503176288679,1.0,0,0,4,2350,0,1961,2001,8223 SE 71st St,Mercer Island,WA 98040,USA,5.75,13.652991628466498,921.9544457292888,9.015168947595617,23,-6164171485253167101,a418276539a1dd5296f8af5339170046
2014-05-12 00:00:00,947500.0,4.0,2.25,0.2217160212604404,0.010889733415302074,1.5,0,0,4,3290,0,1968,0,9202 SE 46th St,Mercer Island,WA 98040,USA,6.25,13.761582215938718,973.3961166965893,9.468688784387293,23,4022360907968763289,5b8292171c8a83f2347965fc8dbbba0c
2014-05-12 00:00:00,302000.0,5.0,2.25,0.13743356112376615,0.006683246707278451,2.0,0,0,3,2180,0,1986,0,26405 218th Ave SE,Maple Valley,WA 98038,USA,7.25,12.618182296357007,549.5452665613634,8.914738603350347,21,8086946259104592630,1cf77ca0adf2ef23ce4cf06dda8ed8f1
2014-05-12 00:00:00,500000.0,2.0,2.25,0.06985573272589218,0.0006482982171799028,3.0,0,0,3,1290,0,2007,0,5900 20th Ave NW,Seattle,WA 98107,USA,4.25,13.122363377404328,707.1067811865476,8.220863354227667,35,-195609098664398664,48e88211432a66c50d80b0ca67afc166
2014-05-12 00:00:00,201000.0,3.0,1.0,0.08276385725132879,0.008487490452504704,1.0,0,0,4,1460,0,1969,0,30928 148th Ave SE,Kent,WA 98042,USA,4.0,12.211060187041213,448.3302354291979,8.383343975429478,18,-706606915374307644,f3d3374bab9a27145f93d12b8701c573
2014-05-12 00:00:00,265000.0,2.0,1.0,0.06985573272589218,0.00203990387302297,2.0,0,0,3,1290,0,2008,0,23549 NE 111th St,Redmond,WA 98053,USA,3.0,12.487485104968359,514.78150704935,8.220863354227667,31,7293437568483508523,3831ad6b6ac4c602bf3f66cb44e843f9
2014-05-12 00:00:00,870300.0,4.0,2.5,0.15034168564920272,0.0023398349447642467,1.5,0,0,4,1690,660,1910,0,4410 Burke Ave N,Seattle,WA 98103,USA,6.5,13.676593258777604,932.8987083279727,9.015168947595617,35,-4981734019839911151,0fdb80e954974a02838e5365c1281f7c
2014-05-12 00:00:00,339000.0,3.0,1.0,0.053910402429764616,0.006950576575569589,1.0,0,0,4,1080,0,1955,2009,20248 20th Ave NE,Shoreline,WA 98155,USA,4.0,12.733755386362587,582.2370651203855,7.9889750563965904,36,-1115609070086066548,b4b5294adf0ce8bb365e51b5c997e422
2014-05-12 00:00:00,690000.0,4.0,2.5,0.17463933181473046,0.011946012407086572,2.0,0,0,4,2670,0,1989,0,24127 SE 45th Pl,Issaquah,WA 98029,USA,6.5,13.444446876573442,830.6623862918075,9.18656599135368,16,-5863864231937669599,2c5394747d01ac754461415b84b1cd3d
2014-05-12 00:00:00,788000.0,4.0,3.25,0.2513287775246773,0.004770021796233164,2.0,0,0,3,2840,840,2003,0,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,7.25,13.577253368840017,887.6936408468858,9.620962907827222,16,-2369019383577271001,840f629a22ee6a198fdac4122377c3d8
2014-05-12 00:00:00,315275.0,3.0,1.75,0.08124525436598329,0.006894688798226495,1.0,0,0,3,960,480,1951,1994,11521 22nd Ave NE,Seattle,WA 98125,USA,4.75,12.661200552824075,561.4935440412472,8.365202657448696,35,5826784952177557805,c2c6cc859b562ab119d1a7fdeb5ac6ff
2014-05-12 00:00:00,505000.0,4.0,1.75,0.11921032649962035,0.0038767488216993606,1.0,0,0,5,1030,910,1922,1956,414 14th Ave,Seattle,WA 98122,USA,5.75,13.132313708257497,710.6335201775947,8.75930344160338,35,-3363634320392829271,f0f9f0eef53cc9dae579edd3112b3e22
2014-05-12 00:00:00,368000.0,3.0,1.0,0.06909643128321943,0.008625346969951006,1.0,0,0,3,1280,0,1968,1997,13222 NE 193rd Pl,Woodinville,WA 98072,USA,4.0,12.815838217151068,606.6300355241241,8.210674522314282,42,-5242984424898083663,73e60f4b14712095bce63a6be6748f51
2014-05-12 00:00:00,947500.0,3.0,2.75,0.19817767653758542,0.024689357104267964,1.5,1,2,5,2180,800,1917,0,Indian Trail,Burien,WA 98166,USA,5.75,13.761582215938718,973.3961166965893,9.334701322809845,6,7931777441144874147,7069e973731f58cc22e81359a6908f44
2014-05-12 00:00:00,156000.0,3.0,1.0,0.04555808656036447,0.007397678794314351,1.0,0,0,3,970,0,1959,1989,29621 18th Ave S,Federal Way,WA 98003,USA,4.0,11.957611286231675,394.96835316262997,7.849533356450564,14,-8366367037585246536,711f9ca34fd9e181768b270218a0bfe3
2014-05-12 00:00:00,610000.0,4.0,3.0,0.13211845102505695,0.004063041412843011,1.5,0,2,4,1640,470,1930,0,9319 45th Ave SW,Seattle,WA 98136,USA,7.0,13.321214236149494,781.0249675906655,8.871176497994151,35,-9186327856707491829,6c908d2ad36b444c4df940cbdd4cd233
2014-05-12 00:00:00,420000.0,2.0,2.5,0.08428246013667426,0.0006808994206300416,3.0,0,0,3,1480,0,2009,0,8107 165th Ave NE,Redmond,WA 98052,USA,4.5,12.948009990259552,648.074069840786,8.40124769523445,31,1829943030471992721,bd3be6c12519ab71b61f2599fb3d0e6c
2014-05-12 00:00:00,192000.0,2.0,1.0,0.02505694760820046,0.009223346187522123,1.0,0,0,3,700,0,1953,0,124 SW 185th St,Normandy Park,WA 98166,USA,3.0,12.165250651009918,438.1780460041329,7.429513934030841,26,4803105545135518045,3e02acd985022d6efc37ca718929d8fc
2014-05-12 00:00:00,910000.0,3.0,2.0,0.17691723614274868,0.0051062799232474525,1.0,0,0,4,1350,1350,1962,0,124 NE 61st St,Seattle,WA 98115,USA,5.0,13.721199878493033,953.9392014169456,9.201606194038243,35,-3921096655674962441,1c7e4d9ead1c9bcb2d48faf7664c0b55
2014-05-12 00:00:00,1300000.0,4.0,3.25,0.14882308276385725,0.008428808286294455,2.0,0,3,3,2330,0,1918,0,731 McGilvra Blvd E,Seattle,WA 98112,USA,7.25,14.077874822431765,1140.175425099138,9.003723288865263,35,7687929543333961566,840c62f1c72ed4dfeeb484705c2512b2
2014-05-12 00:00:00,1346400.0,5.0,1.75,0.2285497342444951,0.018054546470686862,1.0,0,0,4,1690,1690,1963,0,9640 NE 32nd St,Clyde Hill,WA 98004,USA,6.75,14.112944921858734,1160.344776348823,9.505314664960103,8,-1620373922792600208,7f33a1f5702ce80d57e8f37d9fe8784b
2014-05-12 00:00:00,840000.0,4.0,2.75,0.16932422171602127,0.001967249762476946,1.5,0,0,3,1620,980,1936,0,2455 Queen Anne Ave N,Seattle,WA 98109,USA,6.75,13.641157170819497,916.515138991168,9.150829928769856,35,4063828522053381996,df2dfa891e3884aea60ac8a15a3b1c24
2014-05-12 00:00:00,300000.0,2.0,1.75,0.07517084282460137,0.006950576575569589,1.0,0,0,3,860,500,1975,0,13730 2nd Ave NW,Seattle,WA 98177,USA,3.75,12.611537753638338,547.7225575051662,8.290126808086503,35,-4718889811302081786,baffb58ef7027ad1e0a10327611ce33a
2014-05-12 00:00:00,505000.0,4.0,2.5,0.1829916476841306,0.0053382141992212966,1.0,0,0,3,1590,1190,1978,0,9311 NE 142nd St,Kirkland,WA 98034,USA,6.5,13.132313708257497,710.6335201775947,9.240940591570302,19,-5235241089189949254,d0da6cde4ffa7333579a510c6e85d91c
2014-05-12 00:00:00,110000.0,3.0,1.0,0.06681852695520121,0.04890646248998677,1.0,0,0,5,1250,0,1945,0,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA,4.0,11.608235644774552,331.66247903554,8.179641864995334,21,-2757949398629741190,1f46d5d7fc03b40b4859c4a08c22d10b
2014-05-12 00:00:00,746000.0,3.0,2.5,0.17084282460136674,0.007742320087930104,2.0,0,0,3,2620,0,1992,0,16580 SE 57th Pl,Bellevue,WA 98006,USA,5.5,13.522480879185897,863.7129152675674,9.16113380927421,3,-3606255803080303172,35e0c60638441be8c8097a5fa2731a1a
2014-05-12 00:00:00,211000.0,3.0,1.5,0.07441154138192863,0.006503474356824829,1.0,0,0,5,1350,0,1941,0,16251 12th Ave SW,Burien,WA 98166,USA,4.5,12.259613412458204,459.34736311423404,8.280445029418182,6,-1642505850746881493,d14c74655e8e4067e7d7b93261275343
2014-05-12 00:00:00,675000.0,4.0,3.0,0.15413819286256644,0.0025168129063507143,1.0,0,0,4,1200,1200,1964,0,618 NW 49th St,Seattle,WA 98107,USA,7.0,13.422467969854667,821.5838362577492,9.043377993778135,35,-7364002922728235586,89c513ee642b159dd612336c09db56e2
2014-05-12 00:00:00,734200.0,4.0,2.5,0.18147304479878512,0.004063041412843011,1.5,0,0,5,1680,1080,1928,1970,950 NW 60th St,Seattle,WA 98107,USA,6.5,13.506536750044871,856.8547134724766,9.23121011818425,35,7657476954282403028,d2a9b76cee1bd60fe92f66c1c19983eb
2014-05-12 00:00:00,1225000.0,4.0,2.25,0.20501138952164008,0.014335214888503886,1.0,0,3,3,1870,1200,1976,0,8434 W Mercer Way,Mercer Island,WA 98040,USA,6.25,14.018451401960965,1106.7971810589327,9.374933078644938,23,8448064327910694266,fad59a8673fb97e7bda25e3707f587d9
2014-05-12 00:00:00,615000.0,2.0,1.75,0.12680334092634776,0.02603904692710371,1.5,1,3,4,2040,0,1919,1990,23014 Vashon Hwy SW,Vashon,WA 98070,USA,3.75,13.329377546788654,784.2193570679061,8.826200774061958,41,7933018197071411319,d5bfc3821398786ef4c029c2948a82ee
2014-05-12 00:00:00,630000.0,4.0,2.0,0.10630220197418375,0.0049945043685612625,2.0,0,0,5,1770,0,1911,1981,3219 34th Ave W,Seattle,WA 98199,USA,6.0,13.353475098367715,793.7253933193772,8.63756733457847,35,8279830203630246018,db6fa0f99b4d720293e0f046147f4a51
2014-05-12 00:00:00,1264000.0,4.0,3.75,0.2369020501138952,0.007947241938188118,2.0,0,0,3,3490,0,2012,1912,10442 SE 13th St,Bellevue,WA 98004,USA,7.75,14.049791853688939,1124.2775458044157,9.548825807541961,3,-3641298449352326760,5e3ad5e7af40c947cc6b35ea7709312d
2014-05-12 00:00:00,301500.0,2.0,1.5,0.034927866362946085,0.0006473667542241845,2.0,0,0,3,830,0,2005,0,5650 Fauntleroy Way SW,Seattle,WA 98136,USA,3.5,12.616525295149378,549.0901565316938,7.648198806239008,35,2245871851693523445,fbe5f04b5b4820ce7ed7545a67811b8b
2014-05-12 00:00:00,369000.0,2.0,2.5,0.0463173880030372,0.00023938597961959058,2.0,0,0,3,670,310,2009,0,1716 California Ave SW,Seattle,WA 98116,USA,4.5,12.818551923022664,607.4537019394976,7.862822935058581,35,4262535333722002769,318494387b12ddcc1db8672bc5a5aa73
2014-05-12 00:00:00,635000.0,3.0,2.5,0.09111617312072892,0.0007405130497960097,3.0,0,0,3,1570,0,2010,0,7815 Stroud Ave N,Seattle,WA 98103,USA,5.5,13.36138027787483,796.8688725254614,8.479036393614361,35,-3415975579636764880,a2a01c7372fb27d63d4092363ac2d009
2014-05-12 00:00:00,1033888.0,4.0,3.25,0.2201974183750949,0.004237224985562324,2.0,0,0,3,3110,160,2014,0,10774 155th Pl NE,Redmond,WA 98052,USA,7.25,13.848837010969078,1016.802832411476,9.460418849574946,31,6266321288152028813,d0eb031984cd81fb4149cf88adaa1983
2014-05-12 00:00:00,383000.0,4.0,2.5,0.13591495823842065,0.005202220607686432,2.0,0,0,3,2160,0,2010,0,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA,6.5,12.855790268162783,618.869937870632,8.902431260039057,21,2385711318704961230,9444926ecd61d17d01e25735b557a4f9
2014-05-12 00:00:00,1050000.0,4.0,3.75,0.22095671981776766,0.009651819147152518,2.0,0,0,3,2320,960,2008,0,1313 4th St,Kirkland,WA 98033,USA,7.75,13.864300722133706,1024.6950765959598,9.464559883025442,19,7780613574826280726,62ab22fabcad633fc759555a0c3a9ee2
2014-05-13 00:00:00,455000.0,4.0,2.5,0.2270311313591496,0.006564019448946515,2.0,0,0,3,3360,0,2001,0,18416 172nd Ct SE,Renton,WA 98058,USA,6.5,13.028052697933088,674.5368781616021,9.497257384441602,32,8946298017473681293,be0b280efec86f36321bf76fb77a414d
2014-05-13 00:00:00,819900.0,5.0,2.75,0.21108580106302202,0.006036811416009986,2.0,0,0,3,3150,0,2013,1923,8082-8160 142nd Ave NE,Redmond,WA 98052,USA,7.75,13.616937660584268,905.4832963671942,9.409752924013343,31,8949989026955813372,d6bef70fac284c280b500ea4df940b7b
2014-05-13 00:00:00,625000.0,3.0,3.5,0.10933940774487472,0.0011252072505076474,2.0,0,0,4,1440,370,2009,0,512-598 21st Ave,Seattle,WA 98122,USA,6.5,13.345506928718539,790.5694150420949,8.667192995637723,35,-763787034025965895,7afeeba78462f7d9432cd3249282c81c
2014-05-13 00:00:00,651000.0,4.0,2.5,0.17995444191343965,0.006056372138080068,2.0,0,0,3,2740,0,1993,0,2476 239th Pl NE,Sammamish,WA 98074,USA,6.5,13.386264921190707,806.8457101577724,9.221411550248096,33,7938644507285008960,0269b3ca823c28672348106743641f06
2014-05-13 00:00:00,480000.0,5.0,4.75,0.2627182991647684,0.032006930084390546,1.0,0,0,3,2130,1700,1976,0,18125 194th Ave NE,Woodinville,WA 98077,USA,9.75,13.081541382884074,692.8203230275509,9.675424642395761,42,-6872054257170777923,2e8d43e388a10220a930e518ae513029
2014-05-13 00:00:00,757000.0,3.0,3.25,0.214123006833713,0.004326645429311276,2.0,0,0,3,3190,0,2007,0,2065 NE Nelson Ln,Issaquah,WA 98029,USA,6.25,13.537118532419585,870.0574693662483,9.426844935774296,16,-8439653287807522025,51e3dddb154ea43ec13e5d1a64e44c12
2014-05-13 00:00:00,460000.0,3.0,2.25,0.15034168564920272,0.009139514521507481,1.0,0,0,3,1390,960,1977,2004,15801 63rd Ave NE,Kenmore,WA 98028,USA,5.25,13.038981768465277,678.2329983125268,9.015168947595617,17,7445434571305409457,1073b45a4138fdd8b7922dd0c225bb81
2014-05-13 00:00:00,267345.0,4.0,2.25,0.1624905087319666,0.007011121667691276,1.0,0,0,4,1610,900,1972,0,2831 SW 327th St,Federal Way,WA 98023,USA,6.25,12.496295238126061,517.0541557709405,9.103497895875154,14,-6274495545409659299,a3dc4d5748971b4305d1816435005a90
2014-05-13 00:00:00,530000.0,2.0,2.0,0.09946848899012908,0.004016468265057098,1.0,0,0,3,1680,0,2006,0,23726 NE 134th Pl,Redmond,WA 98053,USA,4.0,13.180632285528304,728.0109889280518,8.568482009451085,31,-8677273770385741124,7b7919d93574c5e7eb8d114e4972222b
2014-05-13 00:00:00,449500.0,3.0,2.0,0.10630220197418375,0.005562696771549395,1.0,0,0,4,960,810,1954,1979,19293 Stone Ave N,Shoreline,WA 98133,USA,5.0,13.015891132893811,670.4476116744693,8.63756733457847,36,-2407678649859762144,e394db5f18a9e8f1a60a54e36f21e75c
2014-05-13 00:00:00,289000.0,3.0,1.0,0.054669703872437365,0.006219378155330762,1.0,0,0,5,1090,0,1981,0,4018 NE 6th Ct,Renton,WA 98056,USA,4.0,12.57418196709457,537.5872022286245,8.00096543598808,32,4267906503990803434,5bb9d982ed168539ca1ca1f783dfd83c
